Disease_Name,Crop,Disease_Type,Severity,Leaf_Color,Spot_Size,Spot_Pattern,Temperature,Humidity,Rainfall_mm,Affected_Area_Perc,Yield_Loss_Perc,Season,State,District,Disease_ID
Northern_Leaf_Blight,Corn,Fungal,Severe,Gray,Large,Stripes,16.6,95.33,116.4,15.82,6.93,Summer,Uttar Pradesh,Varanasi,21001
Mosaic_Virus,Tomato,Viral,High,Dark_Brown,Small,Diamond,36.64,90.98,11.02,58.77,42.86,Summer,Tamil Nadu,Madurai,21002
Brown_Spot,Rice,Fungal,Severe,Gray,Medium,Irregular,31.05,77.78,239.32,25.7,22.34,Winter,Maharashtra,Nashik,21003
Common_Rust,Corn,Fungal,Severe,Yellow,Small,Irregular,25.86,89.99,262.9,58.87,36.55,Winter,Punjab,Patiala,21004
Apple_Scab,Apple,Fungal,Medium,Yellow,Medium,Irregular,16.21,61.64,226.43,68.84,42.11,Summer,Tamil Nadu,Coimbatore,21005
Black_Rot,Apple,Fungal,Medium,Yellow,Medium,Stripes,20.47,90.82,233.02,37.29,24.57,Winter,West Bengal,Bardhaman,21006
Black_Rot,Apple,Fungal,Medium,Gray,Small,Circular,16.24,92.11,31.3,43.67,28.44,Monsoon,Maharashtra,Nagpur,21007
Esca_Black_Measles,Grape,Fungal,Severe,Green,Large,Diamond,31.03,75.36,48.46,76.26,25.57,Winter,Maharashtra,Nashik,21008
Bacterial_Spot,Tomato,Bacterial,High,Brown,Medium,Pustules,15.8,61.83,120.98,73.23,58.22,Monsoon,Maharashtra,Nagpur,21009
Leaf_Blast,Rice,Fungal,Severe,Gray,Medium,Diamond,22.45,74.97,145.81,14.88,6.72,Winter,Karnataka,Bengaluru,21010
Black_Rot,Grape,Fungal,High,Gray,Small,Circular,18.35,97.63,220.67,13.97,10.54,Winter,Tamil Nadu,Coimbatore,21011
Black_Rot,Grape,Fungal,Severe,Green,Medium,Irregular,23.82,68.39,287.4,11.33,8.5,Monsoon,Punjab,Amritsar,21012
Yellow_Rust,Wheat,Fungal,Severe,Dark_Brown,Large,Pustules,22.17,57.25,57.96,10.93,3.43,Monsoon,Maharashtra,Nashik,21013
Common_Rust,Corn,Fungal,Severe,Yellow,Large,Stripes,19.77,69.03,16.03,61.64,22.06,Monsoon,Uttar Pradesh,Varanasi,21014
Yellow_Rust,Wheat,Fungal,Medium,Dark_Brown,Medium,Concentric,17.04,60.6,130.49,79.18,37.83,Summer,Tamil Nadu,Salem,21015
Esca_Black_Measles,Grape,Fungal,Medium,Gray,Medium,Circular,25.84,69.34,208.89,57.74,25.07,Summer,Tamil Nadu,Salem,21016
Northern_Leaf_Blight,Corn,Fungal,High,Brown,Large,Concentric,22.47,93,168.83,73.69,37.07,Summer,Punjab,Amritsar,21017
Yellow_Rust,Wheat,Fungal,Severe,Dark_Brown,Medium,Concentric,19.64,72.21,93.56,23.41,13.52,Summer,Karnataka,Mysuru,21018
Yellow_Rust,Wheat,Fungal,High,Dark_Brown,Medium,Diamond,36.09,87.32,27.88,25,9.66,Monsoon,Karnataka,Bengaluru,21019
Apple_Scab,Apple,Fungal,Medium,Dark_Brown,Small,Irregular,33.66,93.66,43.07,56.32,28.79,Monsoon,Maharashtra,Nagpur,21020
Yellow_Rust,Wheat,Fungal,Medium,Gray,Small,Irregular,16.19,60.48,65.59,70.29,45.49,Summer,Tamil Nadu,Madurai,21021
Apple_Scab,Apple,Fungal,Medium,Dark_Brown,Medium,Stripes,20.38,68.95,288.51,76.88,38.41,Summer,Punjab,Patiala,21022
Black_Rot,Grape,Fungal,High,Brown,Medium,Irregular,22.57,79.03,132.76,21.52,13.58,Summer,Punjab,Amritsar,21023
Yellow_Rust,Wheat,Fungal,Severe,Yellow,Small,Circular,30.12,85.32,293.63,32.43,22.56,Monsoon,Karnataka,Bengaluru,21024
Common_Rust,Corn,Fungal,Medium,Brown,Large,Concentric,23.83,61.2,120.84,9.61,6.51,Monsoon,Maharashtra,Nashik,21025
Northern_Leaf_Blight,Corn,Fungal,Medium,Brown,Small,Circular,31.33,92.88,200.91,76.56,53.36,Monsoon,Tamil Nadu,Madurai,21026
Apple_Scab,Apple,Fungal,Severe,Dark_Brown,Medium,Pustules,26.51,93.41,191.26,63.05,31.29,Monsoon,West Bengal,Bardhaman,21027
Neck_Blast,Rice,Fungal,High,Yellow,Small,Stripes,16.78,80.76,230.6,64.26,39.29,Summer,West Bengal,Siliguri,21028
Neck_Blast,Rice,Fungal,Medium,Brown,Medium,Circular,25.81,87.27,53.23,41.89,33.64,Summer,Punjab,Ludhiana,21029
Common_Rust,Corn,Fungal,High,Brown,Small,Diamond,32.16,57.89,77.11,57.79,37.65,Winter,Tamil Nadu,Coimbatore,21030
Leaf_Blast,Rice,Fungal,Medium,Dark_Brown,Large,Circular,30.51,82.14,74.21,72.9,27.55,Winter,Punjab,Ludhiana,21031
Northern_Leaf_Blight,Corn,Fungal,High,Yellow,Medium,Irregular,31.73,72.34,45.54,20.11,9.44,Winter,Maharashtra,Pune,21032
Brown_Spot,Rice,Fungal,Severe,Dark_Brown,Large,Concentric,19.01,62.19,275.31,42.53,25.21,Summer,West Bengal,Bardhaman,21033
Leaf_Blast,Rice,Fungal,Medium,Yellow,Medium,Irregular,21.8,77.13,46.96,83.17,42.24,Monsoon,Punjab,Ludhiana,21034
Northern_Leaf_Blight,Corn,Fungal,Severe,Dark_Brown,Large,Irregular,19.9,78.98,101.82,68.36,49.36,Winter,Tamil Nadu,Coimbatore,21035
Black_Rot,Apple,Fungal,Severe,Gray,Medium,Concentric,26.55,60.26,266.46,43.66,19.9,Winter,Maharashtra,Nagpur,21036
Bacterial_Spot,Tomato,Bacterial,Medium,Yellow,Medium,Stripes,30.03,93.62,51.31,34.36,19.28,Summer,Punjab,Ludhiana,21037
Brown_Rust,Wheat,Fungal,Medium,Brown,Medium,Concentric,20.72,62.88,183.38,13.65,4.86,Winter,Punjab,Ludhiana,21038
Northern_Leaf_Blight,Corn,Fungal,Severe,Gray,Large,Stripes,17.25,56.96,36.88,50.55,15.49,Summer,Tamil Nadu,Coimbatore,21039
Mosaic_Virus,Tomato,Viral,Medium,Dark_Brown,Medium,Irregular,22.78,89.54,229.37,27.08,12.39,Winter,Karnataka,Mysuru,21040
Mosaic_Virus,Tomato,Viral,High,Green,Medium,Circular,23.63,72.1,288.67,18.55,15.15,Summer,Maharashtra,Pune,21041
Common_Rust,Corn,Fungal,Medium,Green,Small,Concentric,31.3,94.42,11.96,36.04,18.33,Summer,Punjab,Ludhiana,21042
Brown_Rust,Wheat,Fungal,Severe,Dark_Brown,Small,Circular,18,69.15,86.24,35.61,18.15,Summer,West Bengal,Siliguri,21043
Late_Blight,Tomato,Fungal,Medium,Green,Small,Concentric,34.46,62.15,5.34,65.46,47.18,Monsoon,Uttar Pradesh,Kanpur,21044
Brown_Rust,Wheat,Fungal,Medium,Green,Medium,Concentric,17.44,68.27,299.65,14.44,9.99,Monsoon,Punjab,Amritsar,21045
Apple_Scab,Apple,Fungal,Severe,Green,Small,Diamond,21.52,85.9,25.55,75.65,35.36,Winter,Uttar Pradesh,Lucknow,21046
Common_Rust,Corn,Fungal,High,Gray,Small,Pustules,27.14,66.04,118,20.47,18.24,Winter,West Bengal,Siliguri,21047
Yellow_Rust,Wheat,Fungal,Severe,Yellow,Large,Stripes,35.25,60.61,208.42,37.07,15.04,Winter,West Bengal,Kolkata,21048
Bacterial_Spot,Tomato,Bacterial,Medium,Green,Medium,Circular,21.2,79.28,172.11,31.28,15.84,Winter,Karnataka,Mysuru,21049
Bacterial_Spot,Tomato,Bacterial,High,Brown,Large,Stripes,21.28,71.46,110.76,47.69,40.69,Summer,West Bengal,Bardhaman,21050
Apple_Scab,Apple,Fungal,Medium,Yellow,Small,Circular,29.02,57.91,94,64.63,49.06,Summer,Tamil Nadu,Salem,21051
Black_Rot,Apple,Fungal,Severe,Green,Small,Circular,22.79,67.44,293.28,45.44,17.68,Summer,Uttar Pradesh,Varanasi,21052
Mosaic_Virus,Tomato,Viral,Medium,Gray,Small,Diamond,21.95,63.94,269.93,58.87,23.59,Summer,West Bengal,Kolkata,21053
Brown_Rust,Wheat,Fungal,High,Brown,Small,Diamond,30.23,80.38,269.08,9.88,8.73,Summer,Punjab,Amritsar,21054
Brown_Spot,Rice,Fungal,Severe,Dark_Brown,Small,Diamond,22.91,71.66,141.52,76.99,66.86,Winter,Punjab,Patiala,21055
Northern_Leaf_Blight,Corn,Fungal,Medium,Green,Medium,Circular,34.73,77.82,260.18,40.65,25.71,Winter,Tamil Nadu,Coimbatore,21056
Brown_Rust,Wheat,Fungal,High,Dark_Brown,Small,Diamond,17.01,80.34,222.5,60.31,40.36,Monsoon,Uttar Pradesh,Varanasi,21057
Northern_Leaf_Blight,Corn,Fungal,Medium,Gray,Large,Irregular,28.46,96.86,7.02,59.51,44.49,Winter,Maharashtra,Pune,21058
Common_Rust,Corn,Fungal,Medium,Gray,Small,Concentric,17.9,86.06,99.38,18.96,16.69,Winter,Karnataka,Hubballi,21059
Early_Blight,Tomato,Fungal,High,Green,Large,Irregular,22.7,92.98,24.58,30.33,23.35,Monsoon,West Bengal,Kolkata,21060
Common_Rust,Corn,Fungal,High,Green,Large,Stripes,31.39,90.17,277.89,78.84,48,Summer,West Bengal,Bardhaman,21061
Yellow_Rust,Wheat,Fungal,Medium,Dark_Brown,Large,Circular,29.22,55.73,123,37.22,18.07,Winter,Maharashtra,Nashik,21062
Black_Rot,Grape,Fungal,Severe,Brown,Large,Concentric,35.08,82.87,156.07,68.31,48.39,Summer,Uttar Pradesh,Kanpur,21063
Northern_Leaf_Blight,Corn,Fungal,Medium,Dark_Brown,Large,Concentric,19.25,93.24,291.45,70.14,39.08,Monsoon,Punjab,Patiala,21064
Black_Rot,Apple,Fungal,Medium,Brown,Medium,Pustules,31.52,91.95,125.14,56.62,34.42,Summer,Punjab,Patiala,21065
Neck_Blast,Rice,Fungal,Severe,Dark_Brown,Large,Circular,21.78,82.42,284.35,49.38,24.63,Winter,Tamil Nadu,Madurai,21066
Common_Rust,Corn,Fungal,Severe,Dark_Brown,Large,Pustules,33.52,89.53,248.46,51.8,26.04,Summer,Karnataka,Bengaluru,21067
Leaf_Blast,Rice,Fungal,High,Green,Medium,Diamond,22.59,95.78,165.76,59.06,25.47,Winter,Tamil Nadu,Coimbatore,21068
Esca_Black_Measles,Grape,Fungal,Medium,Brown,Medium,Concentric,23.81,61.25,126.67,81.74,27.7,Summer,Punjab,Ludhiana,21069
Bacterial_Spot,Tomato,Bacterial,Medium,Green,Small,Irregular,27.41,59.44,212.46,54.14,22.16,Winter,Karnataka,Bengaluru,21070
Mosaic_Virus,Tomato,Viral,Medium,Dark_Brown,Large,Concentric,25.61,87.76,7.99,15.33,9.34,Summer,West Bengal,Kolkata,21071
Brown_Rust,Wheat,Fungal,Medium,Gray,Medium,Irregular,17.67,73.11,204.7,70.18,45.15,Winter,Maharashtra,Pune,21072
Late_Blight,Tomato,Fungal,Severe,Brown,Large,Circular,29.8,62.62,152.31,50.32,43.38,Monsoon,West Bengal,Siliguri,21073
Black_Rot,Apple,Fungal,Severe,Brown,Small,Pustules,37.98,89.47,69.27,34.89,15.85,Monsoon,West Bengal,Siliguri,21074
Esca_Black_Measles,Grape,Fungal,High,Brown,Small,Pustules,24.88,63.31,60.48,66.19,23.94,Monsoon,Maharashtra,Pune,21075
Common_Rust,Corn,Fungal,Medium,Gray,Small,Circular,33.71,66.32,84.45,66.21,22.13,Monsoon,Maharashtra,Nashik,21076
Northern_Leaf_Blight,Corn,Fungal,High,Gray,Medium,Diamond,36.61,77.72,148.91,9.86,6.08,Summer,Maharashtra,Nagpur,21077
Northern_Leaf_Blight,Corn,Fungal,Medium,Brown,Medium,Circular,25.23,63.45,141.45,52.11,41.57,Monsoon,West Bengal,Kolkata,21078
Black_Rot,Grape,Fungal,Severe,Gray,Large,Diamond,19.71,61.92,265.12,32.32,25,Monsoon,West Bengal,Bardhaman,21079
Mosaic_Virus,Tomato,Viral,Severe,Brown,Medium,Pustules,26.28,77.39,220.01,52.84,39.79,Summer,Tamil Nadu,Coimbatore,21080
Northern_Leaf_Blight,Corn,Fungal,Severe,Green,Large,Concentric,29.82,56.6,108.44,73.32,35.57,Summer,Tamil Nadu,Madurai,21081
Northern_Leaf_Blight,Corn,Fungal,High,Green,Medium,Irregular,35.05,82.61,77.97,67.53,56.47,Winter,Uttar Pradesh,Varanasi,21082
Esca_Black_Measles,Grape,Fungal,High,Gray,Large,Concentric,20.79,62.47,72.43,37,31.04,Winter,West Bengal,Kolkata,21083
Neck_Blast,Rice,Fungal,Severe,Brown,Medium,Diamond,22.42,78.98,81.45,49.67,34.08,Winter,Karnataka,Hubballi,21084
Common_Rust,Corn,Fungal,Severe,Yellow,Large,Pustules,24.63,71.45,250.5,6.37,2.68,Summer,Uttar Pradesh,Varanasi,21085
Early_Blight,Tomato,Fungal,Severe,Dark_Brown,Small,Circular,33.7,97.87,231.88,60.54,29.83,Winter,Tamil Nadu,Coimbatore,21086
Apple_Scab,Apple,Fungal,Medium,Gray,Large,Stripes,37.7,81.86,270.61,83.34,26.33,Summer,Karnataka,Hubballi,21087
Yellow_Rust,Wheat,Fungal,Severe,Brown,Small,Diamond,32.3,58.48,95.11,21.16,7.99,Winter,West Bengal,Siliguri,21088
Northern_Leaf_Blight,Corn,Fungal,High,Yellow,Medium,Diamond,22.12,89.09,279.04,38.46,12.76,Summer,West Bengal,Kolkata,21089
Black_Rot,Grape,Fungal,Medium,Dark_Brown,Large,Circular,25.5,83.25,272.18,29.13,19.23,Winter,West Bengal,Bardhaman,21090
Leaf_Blast,Rice,Fungal,Medium,Green,Large,Circular,16.44,97.41,93.83,46.26,35.37,Summer,Karnataka,Hubballi,21091
Early_Blight,Tomato,Fungal,High,Gray,Small,Irregular,33.83,69.77,205.92,15.06,8.07,Monsoon,Tamil Nadu,Madurai,21092
Apple_Scab,Apple,Fungal,Severe,Dark_Brown,Small,Diamond,24.7,68.24,15.62,33.71,15.63,Summer,Karnataka,Bengaluru,21093
Early_Blight,Tomato,Fungal,Medium,Green,Small,Pustules,33.92,56.5,101.4,54.93,41.33,Winter,West Bengal,Bardhaman,21094
Mosaic_Virus,Tomato,Viral,Medium,Brown,Large,Concentric,16.61,57.38,155.51,76.47,46.77,Monsoon,Karnataka,Mysuru,21095
Neck_Blast,Rice,Fungal,Medium,Dark_Brown,Small,Diamond,22.55,68.99,299.27,8.59,2.98,Summer,West Bengal,Kolkata,21096
Black_Rot,Apple,Fungal,Severe,Green,Medium,Diamond,30.95,63.96,185.1,11.07,6.73,Monsoon,Karnataka,Bengaluru,21097
Yellow_Rust,Wheat,Fungal,High,Gray,Small,Stripes,15.78,71.54,16.77,21.15,11.65,Summer,Uttar Pradesh,Kanpur,21098
Early_Blight,Tomato,Fungal,Severe,Yellow,Small,Circular,27.77,74.82,270.43,37.71,24.81,Summer,Tamil Nadu,Coimbatore,21099
Northern_Leaf_Blight,Corn,Fungal,High,Dark_Brown,Large,Pustules,35.82,90.92,83.67,8.01,2.53,Monsoon,Karnataka,Mysuru,21100
Late_Blight,Tomato,Fungal,High,Brown,Small,Stripes,16.87,64.11,148.52,66.24,53.72,Monsoon,Tamil Nadu,Salem,21101
Esca_Black_Measles,Grape,Fungal,Medium,Brown,Large,Stripes,27.33,84.48,157.82,59.53,31.35,Monsoon,Maharashtra,Pune,21102
Common_Rust,Corn,Fungal,High,Brown,Small,Concentric,34.4,86.45,89.14,74.52,51.87,Summer,Karnataka,Mysuru,21103
Early_Blight,Tomato,Fungal,High,Gray,Large,Circular,16.8,75.7,162.96,37.11,31.17,Monsoon,Karnataka,Mysuru,21104
Brown_Rust,Wheat,Fungal,Severe,Yellow,Large,Irregular,23.29,85.82,259.86,66.08,37.57,Winter,West Bengal,Siliguri,21105
Common_Rust,Corn,Fungal,Medium,Dark_Brown,Small,Circular,16.61,58.74,136.19,32.63,18.62,Monsoon,West Bengal,Siliguri,21106
Esca_Black_Measles,Grape,Fungal,High,Brown,Small,Concentric,18.35,70.18,257.22,14.59,8.02,Summer,Tamil Nadu,Coimbatore,21107
Apple_Scab,Apple,Fungal,Medium,Yellow,Medium,Circular,20.94,93.4,104.91,83.98,57.08,Summer,Punjab,Amritsar,21108
Yellow_Rust,Wheat,Fungal,Medium,Yellow,Large,Concentric,32.35,78.57,109.54,62.14,54.89,Monsoon,Karnataka,Bengaluru,21109
Brown_Spot,Rice,Fungal,Severe,Brown,Small,Pustules,34.07,62.2,208.67,65.58,35.47,Summer,Maharashtra,Nashik,21110
Bacterial_Spot,Tomato,Bacterial,Medium,Brown,Medium,Stripes,25.73,96.34,49.27,16.75,10.95,Winter,Punjab,Ludhiana,21111
Brown_Rust,Wheat,Fungal,Severe,Dark_Brown,Small,Stripes,15.94,58.15,233.23,33.97,11.74,Winter,Uttar Pradesh,Varanasi,21112
Brown_Rust,Wheat,Fungal,High,Brown,Medium,Irregular,15.37,57.36,266.32,34.88,21.73,Monsoon,West Bengal,Bardhaman,21113
Brown_Spot,Rice,Fungal,Medium,Gray,Small,Pustules,30.54,76.59,257.97,6.15,2.74,Summer,Tamil Nadu,Coimbatore,21114
Northern_Leaf_Blight,Corn,Fungal,Medium,Gray,Small,Pustules,35.05,69.77,147.1,37.46,27.45,Summer,Punjab,Amritsar,21115
Neck_Blast,Rice,Fungal,Severe,Brown,Medium,Circular,22.04,82.79,204.57,16.63,5.1,Winter,Karnataka,Bengaluru,21116
Esca_Black_Measles,Grape,Fungal,High,Yellow,Medium,Concentric,20.8,75.31,231.59,82.61,36.05,Monsoon,Tamil Nadu,Coimbatore,21117
Brown_Rust,Wheat,Fungal,Severe,Gray,Medium,Pustules,32.15,82.42,125.77,63.83,48.28,Monsoon,West Bengal,Bardhaman,21118
Black_Rot,Apple,Fungal,Severe,Brown,Medium,Diamond,37.39,75.36,141.83,25.59,17.71,Winter,Maharashtra,Nagpur,21119
Common_Rust,Corn,Fungal,High,Gray,Small,Circular,20.04,89.18,27.85,74.43,62.41,Winter,Karnataka,Mysuru,21120
Northern_Leaf_Blight,Corn,Fungal,Severe,Brown,Large,Diamond,33.69,85.16,59.84,56.34,18.55,Monsoon,Tamil Nadu,Salem,21121
Esca_Black_Measles,Grape,Fungal,Medium,Yellow,Small,Irregular,21.83,61.31,211.49,74.84,51.13,Winter,Karnataka,Mysuru,21122
Mosaic_Virus,Tomato,Viral,Severe,Green,Small,Diamond,28.66,92,130.44,9.9,6.94,Summer,Punjab,Patiala,21123
Northern_Leaf_Blight,Corn,Fungal,Severe,Brown,Medium,Stripes,16.15,61.79,18.9,44.44,26.2,Winter,Uttar Pradesh,Varanasi,21124
Black_Rot,Grape,Fungal,Medium,Gray,Medium,Circular,17.98,58.27,153.85,84.69,63.78,Winter,Maharashtra,Nashik,21125
Bacterial_Spot,Tomato,Bacterial,Medium,Gray,Small,Circular,18.29,87.19,194.69,75.22,42.84,Winter,Punjab,Ludhiana,21126
Black_Rot,Grape,Fungal,Medium,Brown,Large,Pustules,19.13,62.89,39.12,39.76,12.65,Winter,West Bengal,Siliguri,21127
Black_Rot,Grape,Fungal,High,Yellow,Large,Diamond,21.55,62.88,292.03,41.62,19.22,Winter,West Bengal,Kolkata,21128
Late_Blight,Tomato,Fungal,Severe,Green,Medium,Circular,25.67,81.76,149.36,18.54,7.8,Winter,Maharashtra,Nashik,21129
Early_Blight,Tomato,Fungal,Medium,Dark_Brown,Small,Irregular,30.83,57.43,105.44,83.65,43.84,Winter,Maharashtra,Nashik,21130
Yellow_Rust,Wheat,Fungal,Medium,Green,Large,Circular,24.21,64.9,221.07,67.08,48.83,Winter,Punjab,Amritsar,21131
Black_Rot,Apple,Fungal,High,Brown,Small,Pustules,15.76,69.18,255.48,10.12,6.06,Winter,West Bengal,Bardhaman,21132
Leaf_Blast,Rice,Fungal,Severe,Gray,Medium,Stripes,18.5,78.8,208.45,31.45,26.43,Summer,Tamil Nadu,Coimbatore,21133
Esca_Black_Measles,Grape,Fungal,Medium,Dark_Brown,Small,Diamond,34.63,82.95,169.76,64.06,22.26,Monsoon,Tamil Nadu,Salem,21134
Esca_Black_Measles,Grape,Fungal,High,Dark_Brown,Medium,Concentric,21.39,85.87,83.31,63.47,55.58,Monsoon,Maharashtra,Nagpur,21135
Black_Rot,Apple,Fungal,Medium,Yellow,Large,Pustules,27.72,69.35,294.75,44.51,22.63,Summer,Maharashtra,Pune,21136
Northern_Leaf_Blight,Corn,Fungal,High,Gray,Small,Stripes,31.51,83.72,262.57,20.79,9.89,Winter,Maharashtra,Nashik,21137
Black_Rot,Grape,Fungal,Medium,Dark_Brown,Large,Irregular,31,71.68,175.46,55.93,27.43,Summer,Karnataka,Hubballi,21138
Black_Rot,Grape,Fungal,Severe,Brown,Large,Diamond,16.07,79.45,87.5,41.21,12.94,Winter,West Bengal,Kolkata,21139
Yellow_Rust,Wheat,Fungal,High,Gray,Medium,Stripes,23.06,64.15,207,5.04,2.79,Monsoon,West Bengal,Bardhaman,21140
Late_Blight,Tomato,Fungal,Severe,Brown,Medium,Stripes,15.03,86.41,91.67,60.56,21.34,Monsoon,Punjab,Amritsar,21141
Black_Rot,Apple,Fungal,Severe,Green,Small,Pustules,20.29,66.97,171.72,39.61,23.83,Monsoon,Uttar Pradesh,Lucknow,21142
Leaf_Blast,Rice,Fungal,Severe,Green,Large,Stripes,20.09,81.91,142.52,73.51,52.1,Summer,Karnataka,Bengaluru,21143
Black_Rot,Grape,Fungal,High,Yellow,Medium,Concentric,30.8,69.34,266.35,62.04,31.83,Winter,Maharashtra,Pune,21144
Black_Rot,Grape,Fungal,Medium,Gray,Medium,Diamond,17.78,55.88,254.3,63.27,20.62,Winter,Maharashtra,Nashik,21145
Northern_Leaf_Blight,Corn,Fungal,Medium,Gray,Large,Diamond,32.64,91.03,5.79,71.09,35.22,Monsoon,Karnataka,Hubballi,21146
Leaf_Blast,Rice,Fungal,Severe,Yellow,Large,Diamond,21.19,60.63,221.61,17.27,7.76,Winter,West Bengal,Siliguri,21147
Northern_Leaf_Blight,Corn,Fungal,Medium,Gray,Medium,Pustules,32.64,66.41,150.74,75.77,42.98,Winter,Karnataka,Bengaluru,21148
Mosaic_Virus,Tomato,Viral,Medium,Green,Large,Stripes,29.05,64.59,271.54,78.62,53.27,Monsoon,Punjab,Amritsar,21149
Brown_Rust,Wheat,Fungal,Severe,Yellow,Small,Diamond,37.44,97.17,235.89,47.5,16.01,Winter,Punjab,Ludhiana,21150
Black_Rot,Apple,Fungal,Medium,Brown,Small,Concentric,25.1,62.64,202.01,23.31,9.3,Summer,Punjab,Amritsar,21151
Black_Rot,Apple,Fungal,High,Brown,Small,Diamond,26.97,63.87,149.27,7.5,4.74,Summer,Tamil Nadu,Madurai,21152
Black_Rot,Apple,Fungal,Severe,Green,Large,Irregular,23.11,86.78,112.39,70.42,58.76,Summer,Maharashtra,Nashik,21153
Black_Rot,Apple,Fungal,Severe,Green,Medium,Irregular,19.77,76.43,271.31,29.73,22.57,Winter,Maharashtra,Nagpur,21154
Northern_Leaf_Blight,Corn,Fungal,High,Gray,Small,Circular,22.16,85.1,23.89,14.59,4.84,Summer,West Bengal,Kolkata,21155
Esca_Black_Measles,Grape,Fungal,High,Dark_Brown,Medium,Concentric,28.18,77.74,114.2,82.05,64.97,Summer,Maharashtra,Pune,21156
Late_Blight,Tomato,Fungal,High,Dark_Brown,Large,Pustules,28.98,57.51,73.88,34.94,27.95,Winter,Tamil Nadu,Coimbatore,21157
Northern_Leaf_Blight,Corn,Fungal,Severe,Brown,Medium,Stripes,16.42,94.57,236.61,17.83,10.89,Winter,Karnataka,Bengaluru,21158
Northern_Leaf_Blight,Corn,Fungal,High,Yellow,Large,Concentric,26.89,82.37,135.16,19.06,12.92,Monsoon,Maharashtra,Nashik,21159
Yellow_Rust,Wheat,Fungal,Medium,Gray,Medium,Irregular,36.93,65.85,276.56,80.43,39.72,Winter,Uttar Pradesh,Kanpur,21160
Neck_Blast,Rice,Fungal,Severe,Brown,Medium,Circular,23.82,85.82,214.44,31.85,27.44,Winter,West Bengal,Siliguri,21161
Apple_Scab,Apple,Fungal,Severe,Green,Large,Circular,27.83,78.11,146.91,34.27,10.63,Winter,Uttar Pradesh,Varanasi,21162
Late_Blight,Tomato,Fungal,Severe,Yellow,Large,Irregular,22.64,76.38,147.61,12.12,5.44,Monsoon,Punjab,Amritsar,21163
Esca_Black_Measles,Grape,Fungal,High,Gray,Large,Concentric,19.4,79.76,146.2,54.94,29.44,Monsoon,Uttar Pradesh,Kanpur,21164
Common_Rust,Corn,Fungal,High,Gray,Large,Stripes,22.08,66.55,119.47,21.02,18.82,Winter,Punjab,Amritsar,21165
Esca_Black_Measles,Grape,Fungal,Severe,Gray,Large,Diamond,20.56,92.99,2.88,14.43,11.25,Monsoon,Tamil Nadu,Salem,21166
Brown_Spot,Rice,Fungal,Medium,Yellow,Large,Irregular,22.35,61.72,21.77,24.93,9.62,Winter,Maharashtra,Nashik,21167
Yellow_Rust,Wheat,Fungal,Medium,Brown,Medium,Concentric,19.55,62.56,1.6,83.57,50.67,Winter,West Bengal,Bardhaman,21168
Neck_Blast,Rice,Fungal,Severe,Green,Large,Irregular,27.42,77.76,216.75,28.34,16,Winter,West Bengal,Kolkata,21169
Brown_Rust,Wheat,Fungal,Severe,Dark_Brown,Small,Stripes,31.07,92.24,49.91,81.52,63.12,Winter,Maharashtra,Pune,21170
Yellow_Rust,Wheat,Fungal,Severe,Green,Large,Circular,25.61,87.33,4.69,56.88,25.72,Summer,Karnataka,Mysuru,21171
Yellow_Rust,Wheat,Fungal,High,Green,Small,Concentric,19.48,95.57,199.02,60.05,42.24,Summer,Punjab,Patiala,21172
Common_Rust,Corn,Fungal,Medium,Yellow,Large,Pustules,26.86,63.53,135.86,71.29,42.5,Monsoon,Uttar Pradesh,Kanpur,21173
Yellow_Rust,Wheat,Fungal,Severe,Dark_Brown,Large,Circular,15.97,55.22,33.95,70.17,28.51,Winter,Punjab,Ludhiana,21174
Esca_Black_Measles,Grape,Fungal,Medium,Yellow,Medium,Pustules,19.43,86.36,227.01,8.52,6.11,Summer,Maharashtra,Nagpur,21175
Brown_Spot,Rice,Fungal,Severe,Yellow,Small,Irregular,17.14,83.22,211.4,25.71,9.3,Monsoon,Karnataka,Hubballi,21176
Black_Rot,Apple,Fungal,Severe,Yellow,Small,Concentric,37.89,56.92,177.81,18.85,6.09,Monsoon,West Bengal,Kolkata,21177
Brown_Rust,Wheat,Fungal,Medium,Yellow,Large,Diamond,15.27,76.19,222.03,75.44,42.58,Monsoon,Uttar Pradesh,Varanasi,21178
Esca_Black_Measles,Grape,Fungal,High,Dark_Brown,Medium,Stripes,26.42,61.95,174.57,31.5,22,Monsoon,Tamil Nadu,Salem,21179
Yellow_Rust,Wheat,Fungal,Medium,Dark_Brown,Medium,Stripes,36.1,71.84,156.23,71.59,29.71,Summer,Karnataka,Hubballi,21180
Black_Rot,Grape,Fungal,High,Brown,Large,Concentric,33.76,95.76,103.56,40.47,21.51,Summer,Karnataka,Mysuru,21181
Bacterial_Spot,Tomato,Bacterial,Medium,Green,Large,Pustules,28.29,74.35,170.34,65.16,57.68,Summer,Karnataka,Hubballi,21182
Brown_Spot,Rice,Fungal,Medium,Green,Medium,Diamond,28.87,94.18,104.64,64.94,26.79,Winter,West Bengal,Bardhaman,21183
Bacterial_Spot,Tomato,Bacterial,Severe,Green,Small,Pustules,19.14,71.43,105.89,68.77,39.58,Monsoon,Karnataka,Hubballi,21184
Apple_Scab,Apple,Fungal,Severe,Yellow,Small,Circular,36.01,82.54,11.1,39.28,27.28,Summer,West Bengal,Kolkata,21185
